código de la entrevista,cantidad de personas entrevistadas,Macroterritorio donde se realiza la entrevista,Territorio donde se realiza la entrevista,Mes de la entrevista,Departamento donde se realiza la entrevista,Municipio donde se realiza la entrevista,"Hechos, año de inicio","Hecho, año de finalización",Sector con el que se puede identificar las víctimas del relato,Tipo de entrevista,Entrevista transcrita?,Entrevista etiquetada?,De interés para: Esclarecimiento,De interés para: Reconocimiento,De interés para: Convivencia,De interés para: No Repetición,De interés para: Enfoque de género,De interés para: Psicosocial,De interés para: Curso de Vida,De interés para: Dirección de investigación,De interés para: Territorios,De interés para: Dirección étnica,De interés para: Comisionados,De interés para: Estrategia - Arte,De interés para: Estrategia - Comunicación,De interés para: Estrategia - Participación,De interés para: Estrategia - Pedagogía,De interés para: Grupo de Acceso a la información,De interés para: Presidencia,De interés para: Otros,De interés para: Enlace interinstitucional,De interés para: SIM,De interés para el área: Pueblos Étnicos,De interés para el área: Diálogo social,De interés para el área: Género,De interés para el área: Enfoque psico social,De interés para el área: Curso de Vida,De interés para el área: Núcleo 1,De interés para el área: Núcleo 2,De interés para el área: Núcleo 3,De interés para el área: Núcleo 4,De interés para el área: Núcleo 5,De interés para el área: Núcleo 6,De interés para el área: Núcleo 7,De interés para el área: Núcleo 8,De interés para el área: Núcleo 9,De interés para el área: Núcleo 10,Coincide con el mandato 01,Coincide con el mandato 02,Coincide con el mandato 03,Coincide con el mandato 04,Coincide con el mandato 05,Coincide con el mandato 06,Coincide con el mandato 07,Coincide con el mandato 08,Coincide con el mandato 09,Coincide con el mandato 10,Coincide con el mandato 11,Coincide con el mandato 12,Coincide con el mandato 13,Transcripción Anomizada?,url transcipción anonimizada
142-PR-00654,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-04,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
142-PR-02146,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-09,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,,
142-PR-02311,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,,
142-PR-02479,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Políticos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,
142-PR-02661,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-12,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Políticos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,
142-PR-03174,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2021-04,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Políticos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,,
142-PR-03259,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2021-06,VALLE DEL CAUCA,JAMUNDÍ,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,
143-PR-00001,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-08,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Políticos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,,
143-PR-00020,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-08,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Funcionarios públicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,
143-PR-00047,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-09,ANTIOQUIA,APARTADÓ,PR: No Aplica,PR: No Aplica,Funcionarios públicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/143-PR-00047
143-PR-00081,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-09,CESAR,VALLEDUPAR,PR: No Aplica,PR: No Aplica,Funcionarios públicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/143-PR-00081
143-PR-00082,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-09,CESAR,VALLEDUPAR,PR: No Aplica,PR: No Aplica,Funcionarios públicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/143-PR-00082
143-PR-00088,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-09,MAGDALENA,SANTA MARTA,PR: No Aplica,PR: No Aplica,Funcionarios públicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/143-PR-00088
143-PR-00097,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-09,MAGDALENA,SANTA MARTA,PR: No Aplica,PR: No Aplica,Funcionarios públicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,,
143-PR-00124,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/143-PR-00124
143-PR-00186,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/143-PR-00186
143-PR-00195,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,,
143-PR-00197,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-11,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,,
143-PR-00201,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-11,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Funcionarios públicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,,
143-PR-00230,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Empresarios,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,,
143-PR-00271,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-12,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,,
143-PR-00275,1,Equipo Nacional / Sede Central,Macroterritorial Equipo Nacional / Sede Central,2019-12,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,,
143-PR-00277,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2019-11,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Empresarios,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,,
143-PR-02663,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2020-11,[Internacional],Chile,PR: No Aplica,PR: No Aplica,Industriales,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/143-PR-02663
143-PR-02669,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2020-11,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Empresarios,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,,
143-PR-03289,1,Equipo Nacional / Sede Central,Dirección de conocimiento,2021-01,VALLE DEL CAUCA,CALI,PR: No Aplica,PR: No Aplica,Empresarios,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,,
145-PR-03539,1,Internacional,Centroamérica,2021-11,[Internacional],México,PR: No Aplica,PR: No Aplica,Defensor de DDHH,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/145-PR-03539
145-PR-03546,1,Internacional,Macroterritorial Internacional,2022-03,[Internacional],Panamá,PR: No Aplica,PR: No Aplica,Defensor de DDHH,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,
150-PR-00054,1,Orinoquia,Florencia,2019-03,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Mujeres,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,,
150-PR-00187,1,Orinoquia,Florencia,2019-08,CAQUETÁ,CURILLO,PR: No Aplica,PR: No Aplica,Integrantes de comunidad,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,,
150-PR-00189,1,Orinoquia,Florencia,2019-09,CAQUETÁ,CARTAGENA DEL CHAIRÁ,PR: No Aplica,PR: No Aplica,Campesinos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-00189
150-PR-00192,1,Orinoquia,Florencia,2019-09,CAQUETÁ,CARTAGENA DEL CHAIRÁ,PR: No Aplica,PR: No Aplica,Campesinos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-00192
150-PR-00244,1,Orinoquia,Florencia,2019-07,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Académicos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,
150-PR-00565,1,Orinoquia,Florencia,2019-11,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Políticos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,,
150-PR-00592,1,Orinoquia,Florencia,2019-04,CAQUETÁ,SAN VICENTE DEL CAGUÁN,PR: No Aplica,PR: No Aplica,Campesinos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-00592
150-PR-00645,1,Orinoquia,Florencia,2020-04,[Internacional],Canadá,PR: No Aplica,PR: No Aplica,Periodistas,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,,
150-PR-00657,1,Orinoquia,Florencia,2020-05,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Académicos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-00657
150-PR-00732,1,Orinoquia,Florencia,2020-06,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Académicos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-00732
150-PR-00754,1,Orinoquia,Florencia,2019-04,CAQUETÁ,CARTAGENA DEL CHAIRÁ,PR: No Aplica,PR: No Aplica,Campesinos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,,
150-PR-00755,1,Orinoquia,Florencia,2020-03,CAQUETÁ,LA MONTAÑITA,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,,
150-PR-02220,1,Orinoquia,Florencia,2020-07,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-02220
150-PR-02223,1,Orinoquia,Florencia,2020-09,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Defensor de DDHH,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-02223
150-PR-02809,1,Orinoquia,Florencia,2020-10,CAQUETÁ,SAN VICENTE DEL CAGUÁN,PR: No Aplica,PR: No Aplica,Religiosos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,,
150-PR-02890,1,Orinoquia,San José del Guaviare,2020-03,CAQUETÁ,LA MONTAÑITA,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,
150-PR-03048,1,Orinoquia,Florencia,2020-10,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,
150-PR-03052,1,Orinoquia,Florencia,2020-10,CAQUETÁ,SAN VICENTE DEL CAGUÁN,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,,
150-PR-03105,1,Orinoquia,Florencia,2021-04,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Campesinos,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/150-PR-03105
150-PR-03118,1,Orinoquia,Florencia,2021-03,CAQUETÁ,LA MONTAÑITA,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,,
150-PR-03306,1,Orinoquia,Florencia,2021-07,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,,
150-PR-03307,1,Orinoquia,Florencia,2021-07,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,,
150-PR-03502,1,Orinoquia,Florencia,2021-09,CAQUETÁ,FLORENCIA,PR: No Aplica,PR: No Aplica,Otros,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,
151-PR-02964,1,Centroandina,Neiva,2020-10,CAQUETÁ,LA MONTAÑITA,PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,,
152-PR-00002,1,Antioquia y Eje Cafetero,Medellín,2019-06,ANTIOQUIA,SEGOVIA,PR: No Aplica,PR: No Aplica,Académicos,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,,
153-PR-00364,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2019-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,,
153-PR-00365,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2019-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,,
153-PR-00369,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2019-10,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,,
153-PR-00396,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2019-12,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,,
153-PR-00653,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2019-10,ANTIOQUIA,MEDELLÍN,PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,,
153-PR-00655,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2019-10,ANTIOQUIA,MEDELLÍN,PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,,
153-PR-02026,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-07,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Actores armados,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,Si,http://archivo.comisiondelaverdad.co/explora/detalle/153-PR-02026
153-PR-02467,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-10,NORTE DE SANTANDER,SAN JOSÉ DE CÚCUTA,PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,,
153-PR-02487,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2020-05,ANTIOQUIA,MEDELLÍN,PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,,
153-PR-03003,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2021-02,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,,
153-PR-03061,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2021-02,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Fuerza Pública,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,,
153-PR-03086,1,Equipo Nacional / Sede Central,Equipo de apoyo a entrevistas,2021-03,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",PR: No Aplica,PR: No Aplica,Ex combatientes ,PR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,,
