001-PR-00679.txt: ([('NEG', 0.5070552585219643), ('NEU', 0.4826250211043917), ('POS', 0.010319720373643957)])
523-VI-00001.txt: ([('NEG', 0.3798311445388835), ('NEU', 0.5750430043991258), ('POS', 0.045125851061990734)])
532-VI-00012.txt: ([('NEG', 0.5699184667300227), ('NEU', 0.36611689356415816), ('POS', 0.06396463970581917)])
532-VI-00033.txt: ([('NEG', 0.5954812106813383), ('NEU', 0.4045187893186617), ('POS', 0.0)])
537-VI-00003.txt: ([('NEG', 0.7101709885745237), ('NEU', 0.27719103952725405), ('POS', 0.012637971898222342)])
541-VI-00006.txt: ([('NEG', 0.3707685622336695), ('NEU', 0.5763172002052575), ('POS', 0.05291423756107301)])
541-VI-00010.txt: ([('NEG', 0.36701472420533904), ('NEU', 0.5189363240838236), ('POS', 0.11404895171083738)])
541-VI-00016.txt: ([('NEG', 0.5928452174366862), ('NEU', 0.39563588736611877), ('POS', 0.011518895197195062)])
542-VI-00001.txt: ([('NEG', 0.4065646658244783), ('NEU', 0.5833343853397367), ('POS', 0.010100948835785)])
542-VI-00021.txt: ([('NEG', 0.32305491332068126), ('NEU', 0.6591821623515517), ('POS', 0.017762924327767066)])
546-HV-00047.txt: ([('NEG', 0.4287764034051368), ('NEU', 0.48032063102133055), ('POS', 0.09090296557353265)])
546-HV-00048.txt: ([('NEG', 0.6132237678461802), ('NEU', 0.3867762321538198), ('POS', 0.0)])
548-VI-00003.txt: ([('NEG', 0.6994567643808159), ('NEU', 0.2688534695004783), ('POS', 0.03168976611870578)])
554-VI-00001.txt: ([('NEG', 0.581679630082964), ('NEU', 0.4183203699170361), ('POS', 0.0)])
554-VI-00002.txt: ([('NEG', 0.6889576309253805), ('NEU', 0.291450483910559), ('POS', 0.019591885164060397)])
554-VI-00011.txt: ([('NEG', 0.581679630082964), ('NEU', 0.4183203699170361), ('POS', 0.0)])
556-PR-02477.txt: ([('NEG', 0.3385596453179525), ('NEU', 0.5584744342216811), ('POS', 0.10296592046036634)])
562-VI-00001.txt: ([('NEG', 0.42121169599590513), ('NEU', 0.5118848988419532), ('POS', 0.06690340516214169)])
562-VI-00005.txt: ([('NEG', 0.5236361947768221), ('NEU', 0.4639652067858823), ('POS', 0.012398598437295596)])
562-VI-00006.txt: ([('NEG', 0.45693240297397236), ('NEU', 0.47482860886427314), ('POS', 0.0682389881617545)])
562-VI-00010.txt: ([('NEG', 0.48132827476598333), ('NEU', 0.4774339409290627), ('POS', 0.04123778430495395)])
562-VI-00013.txt: ([('NEG', 0.4972027655834526), ('NEU', 0.46038521153175477), ('POS', 0.04241202288479265)])
562-VI-00016.txt: ([('NEG', 0.4791431925466227), ('NEU', 0.45795057619397134), ('POS', 0.062906231259406)])
562-VI-00021.txt: ([('NEG', 0.4532346649834789), ('NEU', 0.47202231364760977), ('POS', 0.07474302136891128)])
562-VI-00022.txt: ([('NEG', 0.4548516102692402), ('NEU', 0.46511883313539243), ('POS', 0.08002955659536738)])
562-VI-00024.txt: ([('NEG', 0.47987082380109225), ('NEU', 0.47607011535474286), ('POS', 0.04405906084416488)])
565-AA-00002.txt: ([('NEG', 0.4291061463369643), ('NEU', 0.557879298404859), ('POS', 0.013014555258176781)])
565-PR-02249.txt: ([('NEG', 0.6329554422626388), ('NEU', 0.34655736635277773), ('POS', 0.020487191384583506)])
565-VI-00001.txt: ([('NEG', 0.48996278180730163), ('NEU', 0.46643855543621326), ('POS', 0.04359866275648515)])
565-VI-00010.txt: ([('NEG', 0.70254331969848), ('NEU', 0.2974566803015199), ('POS', 0.0)])
565-VI-00011.txt: ([('NEG', 0.6001529138251342), ('NEU', 0.37152537186207757), ('POS', 0.02832171431278816)])
565-VI-00012.txt: ([('NEG', 0.46052052905154744), ('NEU', 0.49261082899190184), ('POS', 0.04686864195655074)])
566-VI-00004.txt: ([('NEG', 0.5206771078333485), ('NEU', 0.47333744849421333), ('POS', 0.005985443672438201)])
568-VI-00002.txt: ([('NEG', 0.4950676127656737), ('NEU', 0.44874711210109075), ('POS', 0.05618527513323559)])
568-VI-00011.txt: ([('NEG', 0.38049633858300885), ('NEU', 0.55308372693401), ('POS', 0.06641993448298121)])
568-VI-00019.txt: ([('NEG', 0.42741325734481583), ('NEU', 0.5164905051563993), ('POS', 0.05609623749878487)])
575-VI-00001.txt: ([('NEG', 0.44103402798680863), ('NEU', 0.46790138734595255), ('POS', 0.0910645846672388)])
575-VI-00002.txt: ([('NEG', 0.2686862274557949), ('NEU', 0.6468338397230553), ('POS', 0.08447993282114974)])
575-VI-00004.txt: ([('NEG', 0.4669588928015253), ('NEU', 0.5108031004767651), ('POS', 0.022238006721709586)])
577-CO-00190.txt: ([('NEG', 0.4400957282964211), ('NEU', 0.5380962246967863), ('POS', 0.021808047006792574)])
577-VI-00003.txt: ([('NEG', 0.5231927883484687), ('NEU', 0.46089878969692644), ('POS', 0.015908421954604818)])
577-VI-00008.txt: ([('NEG', 0.5128297648931773), ('NEU', 0.46210771654942484), ('POS', 0.025062518557397807)])
578-VI-00001.txt: ([('NEG', 0.42217233510920726), ('NEU', 0.5211382077420564), ('POS', 0.056689457148736314)])
578-VI-00003.txt: ([('NEG', 0.38546927616178794), ('NEU', 0.6145307238382121), ('POS', 0.0)])
578-VI-00004.txt: ([('NEG', 0.41883483365439683), ('NEU', 0.535970219540492), ('POS', 0.04519494680511116)])
579-VI-00003.txt: ([('NEG', 0.3633201650369231), ('NEU', 0.5488862784303367), ('POS', 0.08779355653274018)])
580-VI-00003.txt: ([('NEG', 0.4951988974662153), ('NEU', 0.43940838318821623), ('POS', 0.06539271934556846)])
580-VI-00004.txt: ([('NEG', 0.48316771782620344), ('NEU', 0.4641374084047835), ('POS', 0.05269487376901308)])
581-VI-00001.txt: ([('NEG', 0.6774974249931572), ('NEU', 0.2877375493616503), ('POS', 0.03476502564519243)])
581-VI-00010.txt: ([('NEG', 0.46976353138017973), ('NEU', 0.4581553823300424), ('POS', 0.07208108628977788)])
581-VI-00013.txt: ([('NEG', 0.538885845601713), ('NEU', 0.3874574394837649), ('POS', 0.07365671491452207)])
582-VI-00002.txt: ([('NEG', 0.4888549673400539), ('NEU', 0.48649029605565614), ('POS', 0.024654736604289955)])
582-VI-00003.txt: ([('NEG', 0.6462419002766778), ('NEU', 0.3537580997233222), ('POS', 0.0)])
582-VI-00004.txt: ([('NEG', 0.6097937317441803), ('NEU', 0.3520644432963697), ('POS', 0.03814182495945005)])
582-VI-00010.txt: ([('NEG', 0.3514829217667966), ('NEU', 0.5899518560953814), ('POS', 0.05856522213782199)])
582-VI-00028.txt: ([('NEG', 0.5724364330089635), ('NEU', 0.41959580965117443), ('POS', 0.007967757339862009)])
582-VI-00029.txt: ([('NEG', 0.5549980337986039), ('NEU', 0.4450019662013961), ('POS', 0.0)])
582-VI-00030.txt: ([('NEG', 0.56270961662114), ('NEU', 0.42210308509770295), ('POS', 0.015187298281156964)])
582-VI-00031.txt: ([('NEG', 0.6591450359444251), ('NEU', 0.32569132310358445), ('POS', 0.015163640951990446)])
582-VI-00036.txt: ([('NEG', 0.6489637182711058), ('NEU', 0.32437783456145736), ('POS', 0.026658447167436868)])
582-VI-00049.txt: ([('NEG', 0.5942000877536775), ('NEU', 0.39109569194253047), ('POS', 0.014704220303792015)])
582-VI-00052.txt: ([('NEG', 0.5321202670826203), ('NEU', 0.4560239988548157), ('POS', 0.011855734062564046)])
582-VI-00068.txt: ([('NEG', 0.61356357645855), ('NEU', 0.3586582249915633), ('POS', 0.02777819854988679)])
582-VI-00071.txt: ([('NEG', 0.3377797245573769), ('NEU', 0.6344200418533591), ('POS', 0.027800233589263944)])
584-EE-00029.txt: ([('NEG', 0.4240998835330425), ('NEU', 0.5368035065294371), ('POS', 0.03909660993752043)])
584-EE-00032.txt: ([('NEG', 0.47422461769251006), ('NEU', 0.5257753823074899), ('POS', 0.0)])
585-PR-00710.txt: ([('NEG', 0.33319718699520096), ('NEU', 0.5692757156660868), ('POS', 0.09752709733871229)])
588-VI-00001.txt: ([('NEG', 0.42741919465281386), ('NEU', 0.533718307624592), ('POS', 0.03886249772259408)])
588-VI-00003.txt: ([('NEG', 0.48131789642618894), ('NEU', 0.4657628602388208), ('POS', 0.052919243334990256)])
589-PR-02867.txt: ([('NEG', 0.5725613175189085), ('NEU', 0.38823835860628503), ('POS', 0.039200323874806486)])
591-VI-00002.txt: ([('NEG', 0.6319063140473797), ('NEU', 0.31946721587745863), ('POS', 0.04862647007516168)])
591-VI-00006.txt: ([('NEG', 0.443707024178117), ('NEU', 0.4461222570217148), ('POS', 0.1101707188001682)])
592-PR-00238.txt: ([('NEG', 0.5209325323766137), ('NEU', 0.42696389344105545), ('POS', 0.05210357418233078)])
593-PR-02190.txt: ([('NEG', 0.6505003791407691), ('NEU', 0.34451305203834215), ('POS', 0.004986568820888768)])
593-PR-02241.txt: ([('NEG', 0.6505003791407691), ('NEU', 0.34451305203834215), ('POS', 0.004986568820888768)])
593-PR-02761.txt: ([('NEG', 0.5835343925868515), ('NEU', 0.36957889933681404), ('POS', 0.04688670807633446)])
593-VI-00003.txt: ([('NEG', 0.5072973244779035), ('NEU', 0.4669479627820303), ('POS', 0.025754712740066098)])
593-VI-00012.txt: ([('NEG', 0.44033056215915195), ('NEU', 0.5523613967228715), ('POS', 0.007308041117976548)])
593-VI-00013.txt: ([('NEG', 0.540536773133842), ('NEU', 0.40959802133462486), ('POS', 0.04986520553153318)])
593-VI-00019.txt: ([('NEG', 0.45283165991947655), ('NEU', 0.45299148145371765), ('POS', 0.09417685862680582)])
595-VI-00001.txt: ([('NEG', 0.4568168498418896), ('NEU', 0.4984619275758051), ('POS', 0.04472122258230532)])
596-VI-00007.txt: ([('NEG', 0.5200138769263432), ('NEU', 0.36882338431177325), ('POS', 0.11116273876188362)])
598-CO-00888.txt: ([('NEG', 0.5472890141768714), ('NEU', 0.4136127828584557), ('POS', 0.039098202964672965)])
598-PR-03414.txt: ([('NEG', 0.5054457492086292), ('NEU', 0.4669718926951881), ('POS', 0.02758235809618272)])
600-VI-00015.txt: ([('NEG', 0.44753574923386685), ('NEU', 0.5359075815623608), ('POS', 0.01655666920377234)])
600-VI-00017.txt: ([('NEG', 0.4013523508955573), ('NEU', 0.5646758221305722), ('POS', 0.033971826973870516)])
601-EE-00033.txt: ([('NEG', 0.6390668265913396), ('NEU', 0.3609331734086603), ('POS', 0.0)])
601-VI-00004.txt: ([('NEG', 0.5469116105558471), ('NEU', 0.4368862970974418), ('POS', 0.016202092346711026)])
602-PR-00270.txt: ([('NEG', 0.3752595756143047), ('NEU', 0.5962918194203011), ('POS', 0.02844860496539425)])
602-PR-00878.txt: ([('NEG', 0.5722464600306382), ('NEU', 0.39376094794866884), ('POS', 0.03399259202069295)])
602-PR-03272.txt: ([('NEG', 0.4133201960908518), ('NEU', 0.5765258598285282), ('POS', 0.010153944080619917)])
603-VI-00005.txt: ([('NEG', 0.5401056398130984), ('NEU', 0.45989436018690155), ('POS', 0.0)])
603-VI-00020.txt: ([('NEG', 0.7188811976916787), ('NEU', 0.26895073598476066), ('POS', 0.01216806632356073)])
603-VI-00021.txt: ([('NEG', 0.5903155771637071), ('NEU', 0.3814169458049262), ('POS', 0.0282674770313667)])
604-VI-00007.txt: ([('NEG', 0.5326383815693659), ('NEU', 0.4214590476961662), ('POS', 0.04590257073446787)])
608-CO-00786.txt: ([('NEG', 0.5193601418825204), ('NEU', 0.43454583121953816), ('POS', 0.04609402689794136)])
608-PR-00529.txt: ([('NEG', 0.4347078178124588), ('NEU', 0.5511486042451341), ('POS', 0.014143577942407093)])
608-PR-00541.txt: ([('NEG', 0.4819387131253192), ('NEU', 0.448604364151241), ('POS', 0.06945692272343977)])
608-PR-02015.txt: ([('NEG', 0.475748825504891), ('NEU', 0.4882819115214967), ('POS', 0.03596926297361226)])
609-VI-00001.txt: ([('NEG', 0.6655515157079543), ('NEU', 0.3227933100587595), ('POS', 0.011655174233286162)])
616-VI-00001.txt: ([('NEG', 0.5917180537931854), ('NEU', 0.38175562287789155), ('POS', 0.026526323328923015)])
616-VI-00002.txt: ([('NEG', 0.5270225755972511), ('NEU', 0.4044886784252251), ('POS', 0.06848874597752379)])
620-VI-00001.txt: ([('NEG', 0.617149932289897), ('NEU', 0.3499770451009312), ('POS', 0.03287302260917179)])
620-VI-00002.txt: ([('NEG', 0.3987738257219049), ('NEU', 0.5630876505028829), ('POS', 0.03813852377521215)])
621-VI-00001.txt: ([('NEG', 0.43062951531003774), ('NEU', 0.5448877826552707), ('POS', 0.02448270203469159)])
621-VI-00002.txt: ([('NEG', 0.5717534181111783), ('NEU', 0.4156858275068409), ('POS', 0.012560754381980819)])
621-VI-00015.txt: ([('NEG', 0.5341576986781806), ('NEU', 0.40997355301235106), ('POS', 0.055868748309468245)])
627-VI-00001.txt: ([('NEG', 0.4594513264029997), ('NEU', 0.5316302980521356), ('POS', 0.008918375544864738)])
627-VI-00002.txt: ([('NEG', 0.5510176993660947), ('NEU', 0.4149435587844865), ('POS', 0.03403874184941875)])
627-VI-00004.txt: ([('NEG', 0.5315240534582172), ('NEU', 0.34076938389722505), ('POS', 0.12770656264455776)])
627-VI-00012.txt: ([('NEG', 0.6177823764362856), ('NEU', 0.31769826757790465), ('POS', 0.06451935598580974)])
628-VI-00003.txt: ([('NEG', 0.35614279113042135), ('NEU', 0.5523028660170555), ('POS', 0.09155434285252319)])
628-VI-00006.txt: ([('NEG', 0.5236923826289768), ('NEU', 0.45969726775478376), ('POS', 0.016610349616239455)])
628-VI-00008.txt: ([('NEG', 0.43177704261695526), ('NEU', 0.5588162901047464), ('POS', 0.009406667278298319)])
628-VI-00014.txt: ([('NEG', 0.5050245506184425), ('NEU', 0.46277380606207247), ('POS', 0.032201643319485)])
628-VI-00015.txt: ([('NEG', 0.6486460572185175), ('NEU', 0.32496001654064727), ('POS', 0.02639392624083518)])
628-VI-00016.txt: ([('NEG', 0.6610473139370933), ('NEU', 0.27213780067122595), ('POS', 0.06681488539168078)])
631-VI-00014.txt: ([('NEG', 0.4757458186416279), ('NEU', 0.5155574156711109), ('POS', 0.008696765687261162)])
631-VI-00029.txt: ([('NEG', 0.38694678738410127), ('NEU', 0.6091810598580902), ('POS', 0.0038721527578085236)])
631-VI-00033.txt: ([('NEG', 0.5898229185572759), ('NEU', 0.4101770814427241), ('POS', 0.0)])
631-VI-00049.txt: ([('NEG', 0.511184629528384), ('NEU', 0.45695985640664194), ('POS', 0.03185551406497412)])
632-PR-00450.txt: ([('NEG', 0.30538415496763294), ('NEU', 0.6640935454460701), ('POS', 0.03052229958629691)])
632-PR-00625.txt: ([('NEG', 0.3372758541259385), ('NEU', 0.6053435098753596), ('POS', 0.057380635998701884)])
633-VI-00003.txt: ([('NEG', 0.6430472276302309), ('NEU', 0.31677170196562043), ('POS', 0.04018107040414868)])
644-VI-00001.txt: ([('NEG', 0.6638669940500398), ('NEU', 0.297168556554096), ('POS', 0.03896444939586419)])
644-VI-00006.txt: ([('NEG', 0.5580412077699441), ('NEU', 0.38213073706222683), ('POS', 0.059828055167829006)])
644-VI-00010.txt: ([('NEG', 0.6151519996305506), ('NEU', 0.3563136725869367), ('POS', 0.028534327782512768)])
644-VI-00025.txt: ([('NEG', 0.6084658858233244), ('NEU', 0.3565224683327735), ('POS', 0.03501164584390206)])
644-VI-00029.txt: ([('NEG', 0.5803286331658928), ('NEU', 0.29015661474992765), ('POS', 0.12951475208417956)])
645-VI-00013.txt: ([('NEG', 0.6203455806571616), ('NEU', 0.3549233279802972), ('POS', 0.0247310913625412)])
646-PR-00516.txt: ([('NEG', 0.41144274283102117), ('NEU', 0.5541099116498158), ('POS', 0.03444734551916307)])
646-VI-00001.txt: ([('NEG', 0.44639668688364575), ('NEU', 0.5536033131163542), ('POS', 0.0)])
646-VI-00002.txt: ([('NEG', 0.27827386339881166), ('NEU', 0.7217261366011883), ('POS', 0.0)])
646-VI-00010.txt: ([('NEG', 0.5223585440750435), ('NEU', 0.41899573858373607), ('POS', 0.05864571734122046)])
646-VI-00012.txt: ([('NEG', 0.5292494569930907), ('NEU', 0.4535477394056965), ('POS', 0.017202803601212846)])
647-VI-00017.txt: ([('NEG', 0.5953428747020597), ('NEU', 0.3866055120906601), ('POS', 0.0180516132072802)])
647-VI-00037.txt: ([('NEG', 0.6630134112370322), ('NEU', 0.27171679826142275), ('POS', 0.06526979050154508)])
651-PR-00809.txt: ([('NEG', 0.6615218306824391), ('NEU', 0.2929236790956253), ('POS', 0.04555449022193563)])
654-VI-00009.txt: ([('NEG', 0.7816531305377473), ('NEU', 0.21834686946225262), ('POS', 0.0)])
654-VI-00025.txt: ([('NEG', 0.6322490613451436), ('NEU', 0.32983555300805256), ('POS', 0.03791538564680385)])
654-VI-00026.txt: ([('NEG', 0.6376608866906156), ('NEU', 0.3623391133093844), ('POS', 0.0)])
654-VI-00046.txt: ([('NEG', 0.6722238767804821), ('NEU', 0.2762524362758055), ('POS', 0.05152368694371238)])
654-VI-00062.txt: ([('NEG', 0.4890532735574098), ('NEU', 0.49565048546040086), ('POS', 0.015296240982189372)])
654-VI-00063.txt: ([('NEG', 0.5297418452054394), ('NEU', 0.4045079511950508), ('POS', 0.06575020359950974)])
654-VI-00082.txt: ([('NEG', 0.43406498539616173), ('NEU', 0.4889244501119023), ('POS', 0.077010564491936)])
655-PR-02149.txt: ([('NEG', 0.47262389499960067), ('NEU', 0.47010502407041604), ('POS', 0.05727108092998333)])
656-VI-00002.txt: ([('NEG', 0.29433742325600637), ('NEU', 0.6640965980040957), ('POS', 0.0415659787398979)])
656-VI-00003.txt: ([('NEG', 0.5932356402724169), ('NEU', 0.3653193290812894), ('POS', 0.04144503064629367)])
658-CO-00673.txt: ([('NEG', 0.5597719588700308), ('NEU', 0.42724168072973917), ('POS', 0.012986360400229973)])
658-CO-00695.txt: ([('NEG', 0.5598147867159592), ('NEU', 0.40517222011977755), ('POS', 0.03501299316426328)])
658-PR-00505.txt: ([('NEG', 0.28826650646208074), ('NEU', 0.6528686403276379), ('POS', 0.058864853210281336)])
658-PR-00734.txt: ([('NEG', 0.5050753507462005), ('NEU', 0.48836208169617995), ('POS', 0.006562567557619604)])
658-PR-02033.txt: ([('NEG', 0.5255728112540742), ('NEU', 0.4663294578477349), ('POS', 0.00809773089819095)])
660-VI-00001.txt: ([('NEG', 0.47584453822321765), ('NEU', 0.47277963855974503), ('POS', 0.05137582321703736)])
660-VI-00002.txt: ([('NEG', 0.5096972863070547), ('NEU', 0.45832200206812596), ('POS', 0.031980711624819344)])
660-VI-00003.txt: ([('NEG', 0.41671086885679226), ('NEU', 0.5333520026102728), ('POS', 0.04993712853293494)])
660-VI-00006.txt: ([('NEG', 0.466427352721413), ('NEU', 0.46710554157064976), ('POS', 0.06646710570793721)])
660-VI-00008.txt: ([('NEG', 0.525076299971411), ('NEU', 0.41396173363624356), ('POS', 0.06096196639234544)])
660-VI-00011.txt: ([('NEG', 0.4745632300438264), ('NEU', 0.4914799164377849), ('POS', 0.03395685351838874)])
663-VI-00002.txt: ([('NEG', 0.3384124797491981), ('NEU', 0.6299063285474827), ('POS', 0.0316811917033192)])
664-CO-00804.txt: ([('NEG', 0.4894465428772489), ('NEU', 0.45468972064178004), ('POS', 0.05586373648097106)])
664-PR-02195.txt: ([('NEG', 0.7006653506809893), ('NEU', 0.26795003565398284), ('POS', 0.03138461366502777)])
664-PR-02196.txt: ([('NEG', 0.4032834941770659), ('NEU', 0.5747147992629986), ('POS', 0.02200170655993553)])
664-PR-02765.txt: ([('NEG', 0.5519080209841984), ('NEU', 0.4253800705053062), ('POS', 0.022711908510495402)])
665-VI-00002.txt: ([('NEG', 0.44559804456739294), ('NEU', 0.49664827093231256), ('POS', 0.05775368450029449)])
665-VI-00009.txt: ([('NEG', 0.511925198383509), ('NEU', 0.45126787869970125), ('POS', 0.03680692291678974)])
665-VI-00011.txt: ([('NEG', 0.3048198290193392), ('NEU', 0.6083290658531277), ('POS', 0.08685110512753307)])
666-VI-00002.txt: ([('NEG', 0.40782408047171276), ('NEU', 0.5921759195282873), ('POS', 0.0)])
666-VI-00008.txt: ([('NEG', 0.3793977766910241), ('NEU', 0.6206022233089759), ('POS', 0.0)])
667-CO-00371.txt: ([('NEG', 0.6492394262617875), ('NEU', 0.3507605737382125), ('POS', 0.0)])
667-CO-00372.txt: ([('NEG', 0.47584453822321765), ('NEU', 0.47277963855974503), ('POS', 0.05137582321703736)])
667-PR-00517.txt: ([('NEG', 0.33125987376233024), ('NEU', 0.6471492334001181), ('POS', 0.02159089283755173)])
667-PR-02077.txt: ([('NEG', 0.47963866559115576), ('NEU', 0.505391871130631), ('POS', 0.014969463278213288)])
667-PR-02262.txt: ([('NEG', 0.5158167276190339), ('NEU', 0.45384858795879596), ('POS', 0.030334684422170227)])
667-PR-02385.txt: ([('NEG', 0.5731082433031975), ('NEU', 0.38952442478662863), ('POS', 0.037367331910173864)])
667-PR-02689.txt: ([('NEG', 0.663353039702986), ('NEU', 0.3232457630533092), ('POS', 0.013401197243704864)])
667-PR-03273.txt: ([('NEG', 0.5166578310430738), ('NEU', 0.43542094698483674), ('POS', 0.047921221972089444)])
667-VI-00001.txt: ([('NEG', 0.5330837110936443), ('NEU', 0.4586109777639759), ('POS', 0.008305311142379855)])
667-VI-00005.txt: ([('NEG', 0.5197781250167142), ('NEU', 0.4345663257879662), ('POS', 0.0456555491953196)])
667-VI-00006.txt: ([('NEG', 0.6041316468679632), ('NEU', 0.39586835313203683), ('POS', 0.0)])
667-VI-00007.txt: ([('NEG', 0.7010701262091327), ('NEU', 0.29892987379086733), ('POS', 0.0)])
667-VI-00008.txt: ([('NEG', 0.5916575849779567), ('NEU', 0.39653448367502425), ('POS', 0.011807931347019)])
671-PR-00938.txt: ([('NEG', 0.40007140675234254), ('NEU', 0.5389411226218916), ('POS', 0.06098747062576579)])
671-PR-02277.txt: ([('NEG', 0.703490631129839), ('NEU', 0.2914845279050435), ('POS', 0.005024840965117543)])
671-PR-02282.txt: ([('NEG', 0.6260445463283395), ('NEU', 0.3575383207403574), ('POS', 0.016417132931303046)])
672-CO-00476.txt: ([('NEG', 0.46530920211282706), ('NEU', 0.47415676221695174), ('POS', 0.06053403567022116)])
673-AA-00001.txt: ([('NEG', 0.4751156100815027), ('NEU', 0.5182860888915515), ('POS', 0.006598301026945836)])
